,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
777,HR757,To improve the enforcement of sanctions against the Government of North Korea and for other purposes.,North Korea Sanctions and Policy Enhancement Act of 2016,R,2015-02-05,2016-02-12,,36,23,13,0,International Affairs,North Korea Sanctions and Policy Enhancement Act of 2016  TITLE I--INVESTIGATIONS PROHIBITED CONDUCT AND PENALTIES (Sec. 102) This bill requires the President to investigate any credible information of sanctionable activities by a person (individual or entity) involving North Korea. (Sec. 103) The President shall periodically brief Congress on efforts to implement this Act.   The Department of State shall report on U.S. policy towards North Korea that: (1) is based on a complete interagency...,38,3
778,SJRES22,"A joint resolution providing for congressional disapproval under chapter 8 of title 5 United States Code of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States"" under the Federal Water Pollution Control Act.","A joint resolution providing for congressional disapproval under chapter 8 of title 5 United States Code of the rule submitted by the Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States""",R,2015-09-17,2016-01-19,2016-01-20,49,49,0,0,Environmental Protection,"(This measure has not been amended since it was introduced. The summary of that version is repeated here.) This joint resolution nullifies the rule submitted by the U.S. Army Corps of Engineers and the Environmental Protection Agency relating to the definition of ""waters of the United States"" under the Clean Water Act and published on June 29 2015.",27,4
779,HR2187,To direct the Securities and Exchange Commission to revise its regulations regarding the qualifications of natural persons as accredited investors.,Fair Investment Opportunities for Professional Experts Act,R,2015-04-30,,,1,0,1,0,Finance and Financial Sector,Fair Investment Opportunities for Professional Experts Act (Sec. 2) This bill amends the Securities Act of 1933 to add to the definition of accredited investor any natural person whose individual net worth or joint net worth with his or her spouse exceeds $1 million (adjusted every five years for inflation). The person's net worth shall exclude:   the person's primary residence; and  as a liability any indebtedness secured by the primary residence up to the estimated fair market value of t...,15,1
780,HR4168,To amend the Small Business Investment Incentive Act of 1980 to require an annual review by the Securities and Exchange Commission of the annual government-business forum on capital formation that is held pursuant to such Act.,Small Business Capital Formation Enhancement Act,R,2015-12-03,,,1,0,1,0,Commerce,(This measure has not been amended since it was introduced. The summary has been expanded because action occurred on the measure.) Small Business Capital Formation Enhancement Act (Sec. 2) This bill amends the Small Business Investment Incentive Act of 1980 with respect to the annual government-business forum of the Securities and Exchange Commission (SEC) to review the current status of problems and programs relating to small business capital formation. The SEC shall review each of the forum...,16,1
781,HRES594,Providing for consideration of the bill (H.R. 3700) to provide housing opportunities in the United States through modernization of various housing programs and for other purposes.,Providing for consideration of the bill (H.R. 3700) to provide housing opportunities in the United States through modernization of various housing programs and for other purposes.,R,2016-02-01,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 3700) to provide housing opportunities in the United States through modernization of various housing programs.,10,2
782,HR3700,To provide housing opportunities in the United States through modernization of various housing programs and for other purposes.,Housing Opportunity Through Modernization Act of 2016,R,2015-10-07,2016-07-19,,11,8,3,0,Housing and Community Development,(This measure has not been amended since it was passed by the House on February 2 2016. The summary of that version is repeated here.) Housing Opportunity Through Modernization Act of 2016  This bill amends the United States Housing Act of 1937 and other housing laws to modify the Department of Housing and Urban Development's (HUD's) rental assistance (including section 8 low-income [voucher]) and public housing programs the Federal Housing Administration's (FHA's) requirements for condomin...,43,3
783,HR3662,To enhance congressional oversight over the administration of sanctions against certain Iranian terrorism financiers and for other purposes.,Iran Terror Finance Transparency Act,R,2015-10-01,,,62,62,0,0,International Affairs,(This measure has not been amended since it was introduced. The expanded summary of the House reported version is repeated here.) Iran Terror Finance Transparency Act (Sec. 2) This bill prohibits the President from removing certain foreign financial institutions including an Iranian financial institution from the list of designated nationals and blocked persons maintained by the Department of the Treasury's Office of Foreign Asset Control until the President makes two certifications to Cong...,20,1
784,HRES595,Providing for consideration of the bill (H.R. 1675) to direct the Securities and Exchange Commission to revise its rules so as to increase the threshold amount for requiring issuers to provide certain disclosures relating to compensatory benefit plans and providing for consideration of the bill (H.R. 766) to provide requirements for the appropriate Federal banking agencies when requesting or ordering a depository institution to terminate a specific customer account to provide for additional requirements related to subpoenas issued under the Financial Institutions Reform Recovery and Enforcement Act of 1989 and for other purposes.,Providing for consideration of the bill (H.R. 1675) to direct the Securities and Exchange Commission to revise its rules so as to increase the threshold amount for requiring issuers to provide certain disclosures relating to compensatory benefit plans an,R,2016-02-02,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 1675) to direct the Securities and Exchange Commission to revise its rules so as to increase the threshold amount for requiring issuers to provide certain disclosures relating to compensatory benefit plans and providing for consideration of the bill (H.R. 766) to provide requirements for the appropriate Federal banking agencies when requesting or ordering a depository institution to terminate a specific customer account to provide for ...,8,2
785,HR1675,To direct the Securities and Exchange Commission to revise its rules so as to increase the threshold amount for requiring issuers to provide certain disclosures relating to compensatory benefit plans.,Capital Markets Improvement Act of 2016,R,2015-03-26,,,8,3,5,0,Finance and Financial Sector,Capital Markets Improvement Act of 2016 TITLE I--ENCOURAGING EMPLOYEE OWNERSHIP (Sec. 101) This bill directs the Securities and Exchange Commission (SEC) to revise regulations to require an issuer to furnish investors with additional specified disclosures regarding compensatory benefit plans if the aggregate sales price or amount of securities sold during any consecutive 12-month period exceeds $10 million (currently $5 million) indexed for inflation every five years.  TITLE II--FAIR ACCESS ...,31,5
786,HR766,To provide requirements for the appropriate Federal banking agencies when requesting or ordering a depository institution to terminate a specific customer account to provide for additional requirements related to subpoenas issued under the Financial Institutions Reform Recovery and Enforcement Act of 1989 and for other purposes.,Financial Institution Customer Protection Act of 2016,R,2015-02-05,,,30,27,3,0,Finance and Financial Sector,Financial Institution Customer Protection Act of 2016  (Sec. 2) This bill prohibits a federal banking agency from formally or informally suggesting requesting or ordering a depository institution to terminate either a specific customer account or group of customer accounts or otherwise restrict or discourage it from entering into or maintaining a banking relationship with a specific customer or group of customers unless: (1) the agency has a material reason to do so and (2) the reason i...,26,2
787,HR3036,To designate the National September 11 Memorial located at the World Trade Center site in New York City New York as a national memorial and for other purposes.,9/11 Memorial Act,R,2015-07-13,,,84,50,34,0,Public Lands and Natural Resources,(This measure has not been amended since it was introduced. The summary has been expanded because action occurred on the measure.) National 9/11 Memorial at the World Trade Center Act  (Sec. 3) This bill designates the National September 11 Memorial located at the World Trade Center in New York City New York as a national memorial.  This memorial shall not be a unit of the National Park System.  (Sec. 4) The Department of the Interior may award a single grant per year through a competitive ...,18,1
788,HRES609,Providing for consideration of the bill (H.R. 3442) to provide further means of accountability of the United States debt and promote fiscal responsibility and providing for consideration of the bill (H.R. 3293) to provide for greater accountability in Federal funding for scientific research to promote the progress of science in the United States that serves that national interest.,Providing for consideration of the bill (H.R. 3442) to provide further means of accountability of the United States debt and promote fiscal responsibility and providing for consideration of the bill (H.R. 3293) to provide for greater accountability in Fe,R,2016-02-09,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 3442) to provide further means of accountability of the United States debt and promote fiscal responsibility and providing for consideration of the bill (H.R. 3293) to provide for greater accountability in Federal funding for scientific research to promote the progress of science in the United States that serves that national interest.,8,2
789,HR4470,To amend the Safe Drinking Water Act with respect to the requirements related to lead in drinking water and for other purposes.,Safe Drinking Water Act Improved Compliance Awareness Act,D,2016-02-04,,,77,13,64,0,Environmental Protection,Safe Drinking Water Act Improved Compliance Awareness Act (Sec. 2) This bill amends the Safe Drinking Water Act to require public water systems to notify their customers when a lead action level under national drinking water regulations is exceeded in more than 10% of customer taps sampled. (An action level is a level of contaminates which triggers a requirement for the public water system to take additional actions to control corrosion.) The Environmental Protection Agency (EPA) must notify ...,10,1
790,HR3293,To provide for greater accountability in Federal funding for scientific research to promote the progress of science in the United States that serves that national interest.,Scientific Research in the National Interest Act,R,2015-07-29,,,22,20,2,0,"Science, Technology, Communications",Scientific Research in the National Interest Act  (Sec. 2) This bill directs the National Science Foundation (NSF) to award federal funding for basic research and education in the sciences through a new research grant or cooperative agreement only if it makes an affirmative determination justified in writing that the grant or agreement promotes the progress of science in the United States is worthy of federal funding and meets certain other criteria.  The bill declares that such a determi...,33,3
791,HR3442,To provide further means of accountability of the United States debt and promote fiscal responsibility.,Debt Management and Fiscal Responsibility Act of 2015,R,2015-09-08,,,35,35,0,0,Economics and Public Finance,Debt Management and Fiscal Responsibility Act of 2015  (Sec. 2) This bill requires the Secretary of the Treasury to provide a report to Congress prior to any date on which the Secretary anticipates the public debt will reach the statutory limit.  The Secretary must appear before the House Ways and Means Committee and the Senate Finance Committee to submit a report including:   historic current and projected levels of debt; historic levels of revenue;  the drivers and composition of future d...,34,6
792,HRES611,Providing for consideration of the bill (H.R. 2017) to amend the Federal Food Drug and Cosmetic Act to improve and clarify certain disclosure requirements for restaurants and similar retail food establishments and to amend the authority to bring proceedings under section 403A and providing for proceedings during the period from February 15 2016 through February 22 2016.,Providing for consideration of the bill (H.R. 2017) to amend the Federal Food Drug and Cosmetic Act to improve and clarify certain disclosure requirements for restaurants and similar retail food establishments and to amend the authority to bring procee,R,2016-02-10,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 2017) to amend the Federal Food Drug and Cosmetic Act to improve and clarify certain disclosure requirements for restaurants and similar retail food establishments and to amend the authority to bring proceedings under section 403A and providing for proceedings during the period from February 15 2016 through February 22 2016.,10,2
793,HR2017,To amend the Federal Food Drug and Cosmetic Act to improve and clarify certain disclosure requirements for restaurants and similar retail food establishments and to amend the authority to bring proceedings under section 403A.,Common Sense Nutrition Disclosure Act of 2015,R,2015-04-23,,,99,91,8,0,Health,Common Sense Nutrition Disclosure Act of 2015 (Sec. 2) This bill amends the Federal Food Drug and Cosmetic Act to revise the nutritional information that chain restaurants and retail food establishments must disclose. The nutrient content disclosure statement on the menu or menu board must include: (1) the number of calories contained in the whole menu item; (2) the number of servings and number of calories per serving; or (3) the number of calories per common unit of the item such as for ...,28,3
794,HR4408,To require the development of a national strategy to combat terrorist travel and for other purposes.,National Strategy to Combat Terrorist Travel Act of 2016,R,2016-02-01,,,10,5,5,0,Emergency Management,National Strategy to Combat Terrorist Travel Act of 2016 (Sec. 2) This bill requires the President to transmit to Congress a national strategy to combat terrorist travel. Such strategy shall address efforts to intercept terrorists and foreign fighters and constrain domestic and international travel by such persons.   The President shall direct: (1) the Department of Homeland Security (DHS) to develop the initial national strategy an updated strategy (to be submitted within 180 after the comm...,13,1
795,HR4402,To require a review of information regarding persons who have traveled or attempted to travel from the United States to support terrorist organizations in Syria and Iraq and for other purposes.,Foreign Fighter Review Act of 2016,R,2016-02-01,,,9,5,4,0,International Affairs,Foreign Fighter Review Act of 2016  (Sec. 2) This bill directs the President through the Department of Homeland Security (DHS) to initiate a review of known instances since 2011 in which a person has traveled or attempted to travel to a conflict zone in Iraq or Syria from the United States to join or provide material support or resources to a terrorist organization.   Such review shall:    include relevant information held by the U.S. government related to each instance;   ascertain factors...,13,1
796,HRES618,Providing for consideration of the bill (H.R. 3624) to amend title 28 United States Code to prevent fraudulent joinder.,Providing for consideration of the bill (H.R. 3624) to amend title 28 United States Code to prevent fraudulent joinder.,R,2016-02-23,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 3624) to amend title 28 United States Code to prevent fraudulent joinder.,8,2
797,HR3624,To amend title 28 United States Code to prevent fraudulent joinder.,Fraudulent Joinder Prevention Act of 2016,R,2015-09-28,,,0,0,0,0,Law,Fraudulent Joinder Prevention Act of 2016 (Sec. 2) This bill amends procedures under which federal courts determine whether a case that was removed from a state court to a federal court on the basis of a diversity of citizenship among the parties may be remanded back to state court upon a motion opposed on fraudulent joinder grounds that: (1) one or more defendants are citizens of the same state as one or more plaintiffs or (2) one or more defendants properly joined and served are citizens o...,33,3
798,HRES619,Providing for consideration of the bill (H.R. 2406) to protect and enhance opportunities for recreational hunting fishing and shooting and for other purposes.,Providing for consideration of the bill (H.R. 2406) to protect and enhance opportunities for recreational hunting fishing and shooting and for other purposes.,R,2016-02-23,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 2406) to protect and enhance opportunities for recreational hunting fishing and shooting.,10,2
799,HR2406,To protect and enhance opportunities for recreational hunting fishing and shooting and for other purposes.,SHARE Act,R,2015-05-19,,,37,33,4,0,Public Lands and Natural Resources,Sportsmen's Heritage and Recreational Enhancement Act or the SHARE Act This bill revises a variety of existing programs to expand access to and opportunities for hunting fishing and recreational shooting. TITLE I--HUNTING FISHING AND RECREATIONAL SHOOTING PROTECTION ACT Hunting Fishing and Recreational Shooting Protection Act (Sec. 102) Components of firearms and ammunition and sport fishing equipment and its components (such as lead sinkers) are exempted from regulation of chemical su...,72,10
800,HR4238,To amend the Department of Energy Organization Act and the Local Public Works Capital Development and Investment Act of 1976 to modernize terms relating to minorities.,To amend the Department of Energy Organization Act and the Local Public Works Capital Development and Investment Act of 1976 to modernize terms relating to minorities.,D,2015-12-11,2016-05-13,,76,2,74,0,"Civil Rights and Liberties, Minority Issues","(This measure has not been amended since it was introduced. The summary of that version is repeated here.) This bill amends: (1) the Department of Energy Organization Act to revise the definition of ""minority"" to mean any U.S. citizen who is an Asian American Native Hawaiian Pacific Islander African American Hispanic Puerto Rican Native American or Alaska Native; and (2) the Local Public Works Capital Development and Investment Act of 1976 to revise the definition of ""minority group me...",23,1
801,HR136,"To designate the facility of the United States Postal Service located at 1103 USPS Building 1103 in Camp Pendleton California as the ""Camp Pendleton Medal of Honor Post Office"".","To designate the facility of the United States Postal Service located at 1103 USPS Building 1103 in Camp Pendleton California as the ""Camp Pendleton Medal of Honor Post Office"".",R,2015-01-06,2016-06-03,,50,12,38,0,Government Operations and Politics,"(This measure has not been amended since it was introduced. The summary of that version is repeated here.) Designates the facility of the United States Postal Service located at 1103 USPS Building 1103 in Camp Pendleton California as the ""Camp Pendleton Medal of Honor Post Office.""",18,1
802,HR3735,"To designate the facility of the United States Postal Service located at 200 Town Run Lane in Winston Salem North Carolina as the ""Maya Angelou Memorial Post Office"".","To designate the facility of the United States Postal Service located at 200 Town Run Lane in Winston Salem North Carolina as the ""Maya Angelou Memorial Post Office"".",D,2015-10-09,2016-06-03,,12,10,2,0,Government Operations and Politics,"(This measure has not been amended since it was introduced. The summary of that version is repeated here.) Designates the facility of the United States Postal Service located at 200 Town Run Lane in Winston Salem North Carolina as the ""Maya Angelou Memorial Post Office.""",19,1
803,HR3716,To amend title XIX of the Social Security Act to require States to provide to the Secretary of Health and Human Services certain information with respect to provider terminations and for other purposes.,Ensuring Access to Quality Medicaid Providers Act,R,2015-10-08,,,2,0,2,0,Health,Ensuring Access to Quality Medicaid Providers Act (Sec. 2) This bill amends titles XIX (Medicaid) and XXI (Children's Health Insurance Program [CHIP]) of the Social Security Act to prohibit federal payment under Medicaid for nonemergency services furnished by providers whose participation in Medicaid Medicare or CHIP has been terminated. Under current law a state must exclude from Medicaid participation any provider that has been terminated under any state's Medicaid program or under Medic...,27,1
804,HRES635,Providing for consideration of the bill (H.R. 4557) to allow for judicial review of any final rule addressing national emission standards for hazardous air pollutants for brick and structural clay products or for clay ceramics manufacturing before requiring compliance with such rule and providing for proceedings during the period from March 4 2016 through March 11 2016.,Providing for consideration of the bill (H.R. 4557) to allow for judicial review of any final rule addressing national emission standards for hazardous air pollutants for brick and structural clay products or for clay ceramics manufacturing before requiri,R,2016-03-02,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 4557) to allow for judicial review of any final rule addressing national emission standards for hazardous air pollutants for brick and structural clay products or for clay ceramics manufacturing before requiring compliance with such rule and providing for proceedings during the period from March 4 2016 through March 11 2016.,8,2
805,S1826,"A bill to designate the facility of the United States Postal Service located at 99 West 2nd Street in Fond du Lac Wisconsin as the Lieutenant Colonel James ""Maggie"" Megellas Post Office.","A bill to designate the facility of the United States Postal Service located at 99 West 2nd Street in Fond du Lac Wisconsin as the Lieutenant Colonel James ""Maggie"" Megellas Post Office.",R,2015-07-22,2016-03-15,,2,1,1,0,Government Operations and Politics,"(This measure has not been amended since it was introduced. The summary of that version is repeated here.)  Designates the facility of the United States Postal Service located at 99 West 2nd Street in Fond du Lac Wisconsin as the Lieutenant Colonel James ""Maggie"" Megellas Post Office.",21,1
806,HR4557,To allow for judicial review of any final rule addressing national emission standards for hazardous air pollutants for brick and structural clay products or for clay ceramics manufacturing before requiring compliance with such rule.,Blocking Regulatory Interference from Closing Kilns Act of 2016,R,2016-02-12,,,7,5,2,0,Environmental Protection,(This measure has not been amended since it was introduced. The summary of that version is repeated here.) Blocking Regulatory Interference from Closing Kilns Act of 2016 (Sec. 2) This bill prohibits the Environmental Protection Agency from requiring compliance with Clean Air Act rules concerning national emission standards for hazardous air pollutants with respect to brick and structural clay products manufacturing or clay ceramics manufacturing until judicial reviews of the rules are complete.,15,1
807,S2426,A bill to direct the Secretary of State to develop a strategy to obtain observer status for Taiwan in the International Criminal Police Organization and for other purposes.,A bill to direct the Secretary of State to develop a strategy to obtain observer status for Taiwan in the International Criminal Police Organization and for other purposes.,R,2015-12-18,2016-03-17,,30,16,14,0,International Affairs,(This measure has not been amended since it was introduced. The expanded summary of the Senate reported version is repeated here.) (Sec. 1) This bill directs the Department of State to: (1) develop a strategy to obtain observer status for Taiwan in the International Criminal Police Organization (INTERPOL) and at other related activities meetings and mechanisms; and (2) instruct INTERPOL Washington to request observer status for Taiwan in INTERPOL and urge INTERPOL members to support Taiwan'...,18,1
808,HCONRES75,"Expressing the sense of Congress that those who commit or support atrocities against Christians and other ethnic and religious minorities including Yezidis Turkmen Sabea-Mandeans Kaka'e and Kurds and who target them specifically for ethnic or religious reasons are committing and are hereby declared to be committing ""war crimes"" ""crimes against humanity"" and ""genocide"".",Expressing the sense of Congress that the atrocities perpetrated by ISIL against religious and ethnic minorities in Iraq and Syria include war crimes crimes against humanity and genocide.,R,2015-09-09,,,213,148,65,0,International Affairs,Declares that:   the atrocities perpetrated by the Islamic State of Iraq and the Levant (ISIL) against Christians Yezidis and other religious and ethnic minorities in Iraq and Syria constitute war crimes crimes against humanity and genocide;  all governments including the United States and international organizations including the United Nations (U.N.) should call ISIL atrocities war crimes crimes against humanity and genocide;  U.N. member states should coordinate on measures to pr...,12,1
809,HCONRES121,Expressing the sense of the Congress condemning the gross violations of international law amounting to war crimes and crimes against humanity by the Government of Syria its allies and other parties to the conflict in Syria and asking the President to direct his Ambassador at the United Nations to promote the establishment of a war crimes tribunal where these crimes could be addressed.,Expressing the sense of the Congress condemning the gross violations of international law amounting to war crimes and crimes against humanity by the Government of Syria its allies and other parties to the conflict in Syria and asking the President to d,R,2016-03-01,,,4,3,1,0,International Affairs,Condemns the use of unlawful violence against civilian populations by the government of Syria its allies and other parties to the conflict and urges the United States and its partners to work toward the cessation of such attacks.  Urges the Administration to establish additional mechanisms for the protection of civilians and to ensure access to humanitarian aid for vulnerable populations.  Urges the United States to support efforts to collect and analyze documentation related to ongoing vi...,11,1
810,HRES640,Providing for consideration of the bill (H.R. 4596) to ensure that small business providers of broadband Internet access service can devote resources to broadband deployment rather than compliance with cumbersome regulatory requirements and providing for consideration of the bill (H.R. 3797) to establish the bases by which the Administrator of the Environmental Protection Agency shall issue implement and enforce certain emission limitations and allocations for existing electric utility steam generating units that convert coal refuse into energy.,Providing for consideration of the bill (H.R. 4596) to ensure that small business providers of broadband Internet access service can devote resources to broadband deployment rather than compliance with cumbersome regulatory requirements and providing for,R,2016-03-14,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 4596) to ensure that small business providers of broadband Internet access service can devote resources to broadband deployment rather than compliance with cumbersome regulatory requirements and providing for consideration of the bill (H.R. 3797) to establish the bases by which the Administrator of the Environmental Protection Agency shall issue implement and enforce certain emission limitations and allocations for existing electric u...,10,2
811,HR2081,To extend the deadline for commencement of construction of a hydroelectric project involving the Gibson Dam.,To extend the deadline for commencement of construction of a hydroelectric project involving the Gibson Dam.,R,2015-04-28,,,0,0,0,0,Energy,(This measure has not been amended since it was introduced. The summary has been expanded because action occurred on the measure.) (Sec. 1) This bill authorizes the Federal Energy Regulatory Commission to extend by six years the time period during which Gibson Dam Hydroelectric Company is required to commence construction on the Gibson Dam Hydroelectric Project located on the Sun River in Lewis Clark and Teton Counties Montana. The six-year time period starts upon expiration of the last ex...,16,1
812,HR3447,To extend the deadline for commencement of construction of a hydroelectric project.,To extend the deadline for commencement of construction of a hydroelectric project.,R,2015-09-08,,,0,0,0,0,Energy,(Sec. 1) This bill authorizes the Federal Energy Regulatory Commission (FERC) to extend by six years the time period during which Wilkesboro Hydroelectric Company is required to commence construction on the W. Kerr Scott Hydropower Project located on the Yadkin River in Wilkes County North Carolina. In addition FERC must reinstate the construction license if it is expired.,16,1
813,HR3797,To establish the bases by which the Administrator of the Environmental Protection Agency shall issue implement and enforce certain emission limitations and allocations for existing electric utility steam generating units that convert coal refuse into energy.,SENSE Act,R,2015-10-22,,,6,6,0,0,Environmental Protection,(This measure has not been amended since it was introduced. The summary has been expanded because action occurred on the measure.) Satisfying Energy Needs and Saving the Environment Act or the SENSE Act (Sec. 2) This bill modifies the Cross-State Air Pollution Rule as it applies to certain electric utility steam generating units (electric power plants) that convert coal refuse into energy. The Environmental Protection Agency (EPA) must maintain the existing limits for sulfur dioxide emissions...,37,6
814,HR4596,To ensure that small business providers of broadband Internet access service can devote resources to broadband deployment rather than compliance with cumbersome regulatory requirements.,Small Business Broadband Deployment Act,R,2016-02-24,,,0,0,0,0,"Science, Technology, Communications",(This measure has not been amended since it was reported to the House on March 7 2016. The summary of that version is repeated here.) Small Business Broadband Deployment Act (Sec. 2) This bill exempts for five years any small business broadband Internet access service provider with no more than 250000 subscribers from the enhancements to the transparency rule of the Federal Communications Commission (FCC) under which any person engaged in the provision of broadband Internet access service m...,20,1
815,HR4416,To extend the deadline for commencement of construction of a hydroelectric project.,To extend the deadline for commencement of construction of a hydroelectric project.,R,2016-02-01,,,1,0,1,0,Energy,(This measure has not been amended since it was introduced. The summary has been expanded because action occurred on the measure.) (Sec. 1) This bill authorizes the Federal Energy Regulatory Commission (FERC) to extend by six years the time period during which Fairlawn Hydroelectric Company is required to commence construction on the Jennings Randolph Hydroelectric Project located on the North Branch of the Potomac River in Garrett County Maryland and Mineral County West Virginia. In addit...,15,1
816,HR4434,To extend the deadline for commencement of construction of a hydroelectric project.,To extend the deadline for commencement of construction of a hydroelectric project.,R,2016-02-02,,,4,1,3,0,Energy,(This measure has not been amended since it was introduced. The summary has been expanded because action occurred on the measure.) (Sec. 1) This bill authorizes the Federal Energy Regulatory Commission (FERC) upon the request of the licensee for FERC project numbered 13287 (Cannonsville Hydroelectric Project New York) to extend the time period during which the licensee is required to commence the construction of the project for up to four consecutive two-year periods from the date of the e...,16,1
817,HRES649,Providing for consideration of the resolution (H. Res. 639) authorizing the Speaker to appear as amicus curiae on behalf of the House of Representatives in the matter of United States et al. v. Texas et al. No. 15-674.,Providing for consideration of the resolution (H. Res. 639) authorizing the Speaker to appear as amicus curiae on behalf of the House of Representatives in the matter of United States et al. v. Texas et al. No. 15-674.,R,2016-03-16,,,0,0,0,0,Congress,Sets forth the rule for consideration of the resolution (H. Res. 639) authorizing the Speaker to appear as amicus curiae on behalf of the House of Representatives in the matter of United States et al. v. Texas et al. No. 15-674.,8,2
818,HRES639,Authorizing the Speaker to appear as amicus curiae on behalf of the House of Representatives in the matter of United States et al. v. Texas et al. No. 15-674.,Authorizing the Speaker to appear as amicus curiae on behalf of the House of Representatives in the matter of United States et al. v. Texas et al. No. 15-674.,R,2016-03-14,,,0,0,0,0,Congress,(This measure has not been amended since it was introduced. The summary of that version is repeated here.) Authorizes the Speaker to appear as amicus curiae on behalf of the House of Representatives in the Supreme Court in the matter of United States et al. v. Texas et al. No. 15-674 and to file a brief in support of the position that the petitioners have acted in a manner that is not consistent with their duties under the Constitution and laws of the United States. Requires the House Off...,14,1
819,HR4314,To require a plan to combat international travel by terrorists and foreign fighters accelerate the transfer of certain border security systems to foreign partner governments establish minimum international border security standards authorize the suspension of foreign assistance to countries not making significant efforts to comply with such minimum standards and for other purposes.,Counterterrorism Screening and Assistance Act of 2016,R,2016-01-05,,,9,7,2,0,International Affairs,Counterterrorism Screening and Assistance Act of 2016 (Sec. 2) This bill expresses the sense of Congress that: (1) the U.S. government must ensure that capacity-building assistance to combat terrorist travel is coordinated among departments and agencies as well as with foreign implementing partners and (2) such assistance should be prioritized for the highest-risk countries for travel by terrorists and foreign fighters.  The Department of State shall submit to Congress biennially a foreign p...,15,1
820,HRES653,Providing for consideration of the bill (H.R. 2745) to amend the Clayton Act and the Federal Trade Commission Act to provide that the Federal Trade Commission shall exercise authority with respect to mergers only under the Clayton Act and only in the same procedural manner as the Attorney General exercises such authority and providing for proceedings during the period from March 24 2016 through April 11 2016.,Providing for consideration of the bill (H.R. 2745) to amend the Clayton Act and the Federal Trade Commission Act to provide that the Federal Trade Commission shall exercise authority with respect to mergers only under the Clayton Act and only in the same,R,2016-03-21,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 2745) to amend the Clayton Act and the Federal Trade Commission Act to provide that the Federal Trade Commission shall exercise authority with respect to mergers only under the Clayton Act and only in the same procedural manner as the Attorney General exercises such authority and providing for proceedings during the period from March 24 2016 through April 11 2016.,10,2
821,HR4742,To authorize the National Science Foundation to support entrepreneurial programs for women.,Promoting Women in Entrepreneurship Act,D,2016-03-15,,,10,5,5,0,"Science, Technology, Communications",(This measure has not been amended since it was introduced. The expanded summary of the House passed version is repeated here.) Promoting Women in Entrepreneurship Act  (Sec. 3) This bill amends the Science and Engineering Equal Opportunities Act to authorize the National Science Foundation to encourage its entrepreneurial programs to recruit and support women to extend their focus beyond the laboratory and into the commercial world. ,12,1
822,HR4755,To inspire women to enter the aerospace field including science technology engineering and mathematics through mentorship and outreach.,Inspiring the Next Space Pioneers Innovators Researchers and Explorers (INSPIRE) Women Act,R,2016-03-16,,,9,5,4,0,"Science, Technology, Communications",(This measure has not been amended since it was introduced. The expanded summary of the House passed version is repeated here.) Inspiring the Next Space Pioneers Innovators Researchers and Explorers (INSPIRE) Women Act (Sec. 3) This bill directs the National Aeronautics and Space Administration (NASA) to encourage women and girls to study science technology engineering and mathematics (STEM) pursue careers in aerospace and further advance the nation's space science and exploration eff...,12,1
823,HR4336,To amend title 38 United States Code to provide for the burial of the cremated remains of persons who served as Women's Air Forces Service Pilots in Arlington National Cemetery.,An act to amend title 38 United States Code to provide for the inurnment in Arlington National Cemetery of the cremated remains of certain persons whose service has been determined to be active service.,R,2016-01-06,2016-05-13,,191,110,81,0,Armed Forces and National Security,(This measure has not been amended since it was passed by the Senate on May 10 2016. The summary of that version is repeated here.) (Sec. 1) This bill directs the Department of the Army to ensure that the cremated remains of persons whose service has been determined to be active duty service pursuant to the GI Bill Improvement Act of 1977 are eligible for above ground inurnment in Arlington National Cemetery with full military honors.   Such provision shall apply with respect to: (1) the rem...,30,1
824,HR2745,To amend the Clayton Act and the Federal Trade Commission Act to provide that the Federal Trade Commission shall exercise authority with respect to mergers only under the Clayton Act and only in the same procedural manner as the Attorney General exercises such authority.,Standard Merger and Acquisition Reviews Through Equal Rules Act of 2015,R,2015-06-12,,,5,5,0,0,Commerce,(This measure has not been amended since it was introduced. The expanded summary of the House reported version is repeated here.) Standard Merger and Acquisition Reviews Through Equal Rules Act of 2015 (Sec. 2) This bill amends the Clayton Act with respect to notice to a state by the Department of Justice (DOJ) about federal actions brought for violations of antitrust laws. Currently DOJ must:  notify a state attorney general about an antitrust action regarding which DOJ has reason to believe...,20,2
