,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
215,HR2181,To provide for the withdrawal and protection of certain Federal land in the State of New Mexico.,Chaco Cultural Heritage Area Protection Act of 2019,D,2019-04-09,,,10,1,9,0,Public Lands and Natural Resources,Chaco Cultural Heritage Area Protection Act of 2019 This bill withdraws any federal lands and interests that are within the boundaries of the Chaco Cultural Heritage Withdrawal Area and any land or interest located in such area which is acquired by the United States after enactment of this bill from   entry appropriation and disposal under the public land laws;  location entry and patent under the mining laws; and  operation of the mineral leasing mineral materials and geothermal leasin...,35,5
216,HR1373,To protect for current and future generations the watershed ecosystem and cultural heritage of the Grand Canyon region in the State of Arizona and for other purposes.,Grand Canyon Centennial Protection Act,D,2019-02-26,,,122,1,121,0,Public Lands and Natural Resources,Grand Canyon Centennial Protection Act This bill withdraws 1006545 acres of federal lands in Arizona including any land or interest in land acquired by the United States after enactment of this bill from   entry appropriation and disposal under the public land laws;  location entry and patent under the mining laws; and  operation of the mineral leasing and geothermal leasing laws and mineral materials laws.  ,41,5
217,HRES660,Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Donald John Trump President of the United States of America and for other purposes.,Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Donald Jo,D,2019-10-29,,,8,0,8,0,Congress,This resolution directs the Permanent Select Committee on Intelligence and the Committees on Financial Services Foreign Affairs the Judiciary Oversight and Reform and Ways and Means to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House to impeach President Trump. The resolution authorizes (1) the Permanent Select Committee on Intelligence to conduct investigative proceedings and (2) the chair ...,12,2
218,HR823,To provide for the designation of certain wilderness areas recreation management areas and conservation areas in the State of Colorado and for other purposes.,Colorado Outdoor Recreation and Economy Act,D,2019-01-28,,,3,0,3,0,Public Lands and Natural Resources,Colorado Outdoor Recreation and Economy Act This bill provides for the conservation of specified lands in Colorado.  Specifically the bill designates  specified federal lands within the White River National Forest as components of the National Wilderness Preservation System the proposed Williams Fork Mountains Wilderness as a potential wilderness area  the Tenmile Recreation Management Area  the Porcupine Gulch Wildlife Conservation Area  the Williams Fork Mountains Wildlife Conservation...,44,5
219,HR4162,To amend title 38 United States Code to extend the period under which an election must be made for entitlement to educational assistance under the All-Volunteer Educational Assistance Program of Department of Veterans Affairs to phase out the use of such program and for other purposes.,GI Bill Planning Act of 2019,R,2019-08-06,,,15,8,7,0,Armed Forces and National Security,,16,1
220,HR3224,To amend title 38 United States Code to provide for increased access to Department of Veterans Affairs medical care for women veterans.,Deborah Sampson Act,D,2019-06-12,,,36,1,35,0,Armed Forces and National Security,This bill requires the Department of Veterans Affairs (VA) to ensure that gender-specific services are continuously available at every VA medical center and community-based outpatient clinic. Additionally the VA must conduct a study interviewing women veterans and employees to assess the need for and use of extended hours as a means of reducing barriers to care.,19,1
221,HR3537,To amend the Small Business Act to codify the Boots to Business Program and for other purposes.,Veteran Entrepreneurship Training Act of 2019,D,2019-06-27,,,7,3,4,0,Commerce,Veteran Entrepreneurship Training Act of 2019 This bill provides statutory authority for the Boots to Business Program which provides entrepreneurship training to individuals including veterans and active members of the Armed Forces to be administered by the Small Business Administration.,16,1
222,HR499,To amend the Small Business Act to clarify the treatment of certain surviving spouses under the definition of small business concern owned and controlled by service-disabled veterans.,Service-Disabled Veterans Small Business Continuation Act,R,2019-01-11,,,5,2,3,0,Commerce,Service-Disabled Veterans Small Business Continuation Act This bill enables the surviving spouse of a service-disabled veteran who owned a small business to retain priority of the business for a period of time upon the death of the veteran spouse regardless of the severity of the veteran's disability.,16,1
223,HR3734,To require the Comptroller General of the United States to report on access to credit for small business concerns owned and controlled by covered individuals to require the Administrator of the Small Business Administration to report on the veterans interagency task force and for other purposes.,Successful Entrepreneurship for Reservists and Veterans Act,D,2019-07-12,,,6,3,3,0,Commerce,Successful Entrepreneurship for Reservists and Veterans Act or the SERV Act This bill requires (1) the Small Business Administration to report on the veterans interagency task force; and (2) the Government Accountability Office to report on access to credit for small businesses owned and controlled by veterans Reservists or their spouses.,16,1
224,HRES695,Providing for consideration of the bill (H.R. 4863) to promote the competitiveness of the United States to reform and reauthorize the United States Export Finance Agency and for other purposes; and for other purposes.,Providing for consideration of the bill (H.R. 4863) to promote the competitiveness of the United States to reform and reauthorize the United States Export Finance Agency and for other purposes; and for other purposes.,D,2019-11-13,,,0,0,0,0,Congress,This resolution sets forth the rule for consideration of H.R. 4863 (United States Export Finance Agency Act of 2019). Additionally the resolution adopts H.Res. 661 (authorizing the Office of General Counsel of the House to retain private counsel either for pay or pro bono in support of the ongoing inquiry into whether sufficient grounds exist for the House to impeach President Trump) and H.Res. 693 (authorizing the Director of the Office of Diversity and Inclusion and the Director of the O...,8,2
225,HR4863,To promote the competitiveness of the United States to reform and reauthorize the United States Export Finance Agency and for other purposes.,United States Export Finance Agency Act of 2019,D,2019-10-28,,,22,0,22,0,Foreign Trade and International Finance,,58,8
226,HR3702,To authorize the Secretary of Housing and Urban Development to provide disaster assistance to States Puerto Rico units of general local government and Indian tribes under a community development block grant disaster recovery program and for other purposes.,Reforming Disaster Recovery Act of 2019,D,2019-07-11,,,16,4,12,0,Housing and Community Development,,14,1
227,HR4634,To reauthorize the Terrorism Risk Insurance Act of 2002 and for other purposes.,Terrorism Risk Insurance Program Reauthorization Act of 2019,D,2019-10-11,,,86,21,65,0,Finance and Financial Sector,Terrorism Risk Insurance Program Reauthorization Act of 2019  This bill reauthorizes through 2027 the Terrorism Risk Insurance Program within the Department of the Treasury. The Government Accountability Office must report on insurance coverage of cyberterrorism.,16,1
228,HR4344,To amend the Securities Exchange Act of 1934 to allow the Securities and Exchange Commission to seek and Federal courts to grant disgorgement of unjust enrichment and for other purposes.,Investor Protection and Capital Markets Fairness Act,D,2019-09-17,,,1,1,0,0,Finance and Financial Sector,Investor Protection and Capital Markets Fairness Act This bill provides statutory authority for the Securities and Exchange Commission (SEC) to seek disgorgement (i.e. repayment) as a remedy for unjust enrichment gained through a securities law violation. It also allows the SEC to seek certain injunctive relief. ,16,1
229,HRES708,Providing for consideration of the Senate amendment to the bill (H.R. 3055) making appropriations for the Departments of Commerce and Justice Science and Related Agencies for the fiscal year ending September 30 2020 and for other purposes.,Providing for consideration of the Senate amendment to the bill (H.R. 3055) making appropriations for the Departments of Commerce and Justice Science and Related Agencies for the fiscal year ending September 30 2020 and for other purposes.,D,2019-11-18,,,0,0,0,0,Congress,This resolution sets forth the rule for consideration of the Senate amendment to H.R. 3055 (Further Continuing Appropriations Act 2020 and Further Health Extenders Act of 2019).,13,2
230,HR5084,To amend the Securities Exchange Act of 1934 to require the submission by issuers of data relating to diversity and for other purposes.,Improving Corporate Governance Through Diversity Act of 2019,D,2019-11-14,,,4,0,4,0,Finance and Financial Sector,Improving Corporate Governance Through Diversity Act of 2019  This bill requires certain issuers of securities to disclose the racial ethnic and gender composition of their boards of directors and executive officers as well as the status of any of those directors and officers as a veteran. It also requires the disclosure of any plan to promote racial ethnic and gender diversity among these groups. The Securities and Exchange Commission must establish a Diversity Advisory Group to report ...,13,1
231,HRES713,Providing for consideration of the bill (H.R. 1309) to direct the Secretary of Labor to issue an occupational safety and health standard that requires covered employers within the health care and social service industries to develop and implement a comprehensive workplace violence prevention plan and for other purposes; providing for proceedings during the period from November 22 2019 through December 2 2019; and providing for consideration of motions to suspend the rules.,Providing for consideration of the bill (H.R. 1309) to direct the Secretary of Labor to issue an occupational safety and health standard that requires covered employers within the health care and social service industries to develop and implement a compre,D,2019-11-19,,,0,0,0,0,Congress,This resolution sets forth the rule for consideration of H.R. 1309 (Workplace Violence Prevention for Health Care and Social Service Workers Act). Certain proceedings may take place on any legislative day from November 22 2019 through December 2 2019. It shall be in order at any time on the legislative day of November 21 2019 for the Speaker of the House to suspend the rules.,14,2
232,HR737,To prohibit the sale of shark fins and for other purposes.,Shark Fin Sales Elimination Act of 2019,D,2019-01-23,,,287,68,219,0,Animals,Shark Fin Sales Elimination Act of 2019 This bill addresses the sale of shark fins and the inclusion of rays and skates in the Seafood Traceability Program. (The Seafood Traceability Program has data reporting and recordkeeping requirements at the time of entry for imported fish or fish products entered into U.S. commerce.) The bill makes it illegal to possess buy or sell shark fins or any product containing shark fins except for certain dogfish fins. A person may possess a shark fin that ...,20,1
233,S1838,A bill to amend the Hong Kong Policy Act of 1992 and for other purposes.,Hong Kong Human Rights and Democracy Act of 2019,R,2019-06-13,2019-11-27,,56,29,26,0,International Affairs,Hong Kong Human Rights and Democracy Act of 2019 This bill directs various departments to assess whether political developments in Hong Kong justify changing Hong Kong's unique treatment under U.S. law. (Hong Kong is part of China but has a largely separate legal and economic system.) The Department of State shall report and certify annually to Congress as to whether Hong Kong is sufficiently autonomous from China to justify its unique treatment. The report shall address issues including (1) ...,24,1
234,S2710,A bill to prohibit the commercial export of covered munitions items to the Hong Kong Police Force.,A bill to prohibit the commercial export of covered munitions items to the Hong Kong Police Force.,D,2019-10-24,2019-11-27,,17,8,9,0,International Affairs,This bill directs the President to prohibit the issuance of licenses to export specified munitions items to the Hong Kong Police Force and the Hong Kong Auxiliary Police Force. The specified items include tear gas rubber bullets and handcuffs. The President may make an exception upon certifying to Congress as to how such exports are important to U.S. national interests and foreign policy goals. This prohibition shall expire one year after the bill's enactment. ,20,1
235,HR1309,To direct the Secretary of Labor to issue an occupational safety and health standard that requires covered employers within the health care and social service industries to develop and implement a comprehensive workplace violence prevention plan and for other purposes.,Workplace Violence Prevention for Health Care and Social Service Workers Act,D,2019-02-19,,,228,9,219,0,Labor and Employment,Workplace Violence Prevention for Health Care and Social Service Workers Act This bill requires the Department of Labor to address workplace violence in the health care and social service sectors. Specifically Labor must promulgate an occupational safety and health standard that requires certain employers in the health care and social service sectors as well as employers in sectors that conduct activities similar to the activities in the health care and social service sectors to develop an...,52,6
236,HRES546,Disapproving the Russian Federation's inclusion in future Group of Seven summits until it respects the territorial integrity of its neighbors and adheres to the standards of democratic societies.,Disapproving the Russian Federation's inclusion in future Group of Seven summits until it respects the territorial integrity of its neighbors and adheres to the standards of democratic societies.,D,2019-08-30,,,46,1,45,0,International Affairs,This resolution calls on all leaders of the Group of Seven (a group consisting of the seven largest major advanced economies as determined by the International Monetary Fund) to oppose Russia's readmission into the group. The resolution also condemns Russia's assaults on democratic societies worldwide and its aggressive actions in Ukraine. (Russia was disinvited from the Group of Eight in 2014 after it occupied parts of Ukraine including the Crimea region.) ,14,1
237,S178,A bill to condemn gross human rights violations of ethnic Turkic Muslims in Xinjiang and calling for an end to arbitrary detention torture and harassment of these communities inside and outside China.,UIGHUR Act of 2019,R,2019-01-17,,,50,21,27,0,International Affairs,Uighur Intervention and Global Humanitarian Unified Response Act of 2019 or the UIGHUR Act of 2019 This bill directs the President to impose sanctions and export restrictions related to China's treatment of the Uyghurs a predominantly Muslim Turkic ethnic group. The President shall report to Congress a list of senior Chinese government officials who are engaged in or responsible for serious human rights abuses including mass incarceration and political indoctrination against Turkic Muslims...,37,5
238,HRES739,Providing for consideration of the bill (H.R. 2534) to amend the Securities Exchange Act of 1934 to prohibit certain securities trading and related communications by those who possess material nonpublic information and relating to consideration of the concurrent resolution (H. Con. Res. 77) directing the President pursuant to section 5(c) of the War Powers Resolution to remove United States Armed Forces from hostilities in the Syrian Arab Republic that have not been authorized by Congress.,Providing for consideration of the bill (H.R. 2534) to amend the Securities Exchange Act of 1934 to prohibit certain securities trading and related communications by those who possess material nonpublic information and relating to consideration of the c,D,2019-12-03,,,0,0,0,0,Congress,This resolution sets forth the rule for consideration of H.R. 2534 (Insider Trading Prohibition Act). At any time on the legislative day of Wednesday December 11 2019 it shall be in order to consider in the House a motion to discharge the Committee on Foreign Affairs from consideration of H.Con.Res. 77 (directing the President to remove unauthorized U.S. Armed Forces from hostilities in Syria).,14,2
239,S151,A bill to deter criminal robocall violations and improve enforcement of section 227(b) of the Communications Act of 1934 and for other purposes.,Pallone-Thune Telephone Robocall Abuse Criminal Enforcement and Deterrence Act,R,2019-01-16,2019-12-30,,84,40,42,0,"Science, Technology, Communications",Telephone Robocall Abuse Criminal Enforcement and Deterrence Act or the TRACED Act This bill implements a forfeiture penalty for violations (with or without intent) of the prohibition on certain robocalls. The bill also removes an annual reporting requirement for enforcement relating to unsolicited facsimile advertisements. The bill requires voice service providers to develop call authentication technologies.  The Federal Communications Commission (FCC) shall promulgate rules establishing whe...,30,2
240,HR2534,To amend the Securities Exchange Act of 1934 to prohibit certain securities trading and related communications by those who possess material nonpublic information.,Insider Trading Prohibition Act,D,2019-05-07,,,2,0,2,0,Finance and Financial Sector,Insider Trading Prohibition Act  This bill generally provides statutory authority for the prohibition against securities trading as well as related communications to others by a person aware of material nonpublic information. The bill further provides for purposes of establishing a violation of this prohibition that it is not necessary for such a person to know specifically how such information was obtained or whether a personal benefit was paid or promised.    ,19,2
241,HRES741,Providing for consideration of the bill (H.R. 4) to amend the Voting Rights Act of 1965 to revise the criteria for determining which States and political subdivisions are subject to section 4 of the Act and for other purposes and providing for consideration of the resolution (H. Res. 326) expressing the sense of the House of Representatives regarding United States efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution.,Providing for consideration of the bill (H.R. 4) to amend the Voting Rights Act of 1965 to revise the criteria for determining which States and political subdivisions are subject to section 4 of the Act and for other purposes and providing for considera,D,2019-12-04,,,0,0,0,0,Congress,This resolution sets forth the rule for consideration of H.R. 4 (Voting Rights Advancement Act of 2019) and H.Res. 326 (urging U.S. efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution).,13,2
242,HRES326,Expressing the sense of the House of Representatives regarding United States efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution.,Expressing the sense of the House of Representatives regarding United States efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution.,D,2019-04-25,,,192,0,192,0,International Affairs,This resolution expresses the sense of the House of Representatives that only a two-state solution to the Israeli-Palestinian conflict can ensure Israel's survival as a secure Jewish and democratic state and fulfill the legitimate aspirations for a Palestinian state. It also expresses the sense that any U.S. proposal to achieve a just stable and lasting solution should expressly endorse a two-state solution and discourage steps that would put a peaceful resolution further out of reach. ,20,1
243,HR4,To amend the Voting Rights Act of 1965 to revise the criteria for determining which States and political subdivisions are subject to section 4 of the Act and for other purposes.,Voting Rights Advancement Act of 2019,D,2019-02-26,,,229,0,229,0,Government Operations and Politics,Voting Rights Advancement Act of 2019 This bill establishes new criteria for determining which states and political subdivisions must obtain preclearance before changes to voting practices in these areas may take effect. (Preclearance is the process of receiving preapproval from the Department of Justice or the U.S. District Court for the District of Columbia before making legal changes that would affect voting rights.) A state and all of its political subdivisions shall be subject to preclea...,28,2
244,HR4761,To ensure U.S. Customs and Border Protection officers agents and other personnel have adequate synthetic opioid detection equipment that the Department of Homeland Security has a process to update synthetic opioid detection capability and for other purposes.,DHS Opioid Detection Resilience Act of 2019,R,2019-10-18,,,8,6,2,0,Crime and Law Enforcement,DHS Opioid Detection Resilience Act of 2019 This bill establishes new requirements related to the detection of illicit narcotics at ports of entry. Specifically U.S. Customs and Border Protection (CBP) must implement a strategy to ensure chemical screening devices are able to identify narcotics at purity levels equal to or less than 10% or provide an alternate method for identifying narcotics at lower purity levels. The CBP must also test new chemical screening devices at various purity lev...,22,1
245,HR4739,To amend the Homeland Security Act of 2002 to protect U.S. Customs and Border Protection officers agents other personnel and canines against potential synthetic opioid exposure and for other purposes.,Synthetic Opioid Exposure Prevention and Training Act,D,2019-10-18,,,9,5,4,0,Government Operations and Politics,Synthetic Opioid Exposure Prevention and Training Act This bill directs the U.S. Customs and Border Protection (CBP) to implement a safety framework to protect its personnel from exposure to potential synthetic opioids. Among other things the CBP must do the following:  issue a policy that specifies protocols and procedures for the safe handling of potential synthetic opioids;  require mandatory training on the potential risk of exposure to and safe handling procedures for synthetic opioids...,22,1
246,HRES748,Providing for consideration of the bill (H.R. 729) to amend the Coastal Zone Management Act of 1972 to authorize grants to Indian Tribes to further achievement of Tribal coastal zone objectives and for other purposes.,Providing for consideration of the bill (H.R. 729) to amend the Coastal Zone Management Act of 1972 to authorize grants to Indian Tribes to further achievement of Tribal coastal zone objectives and for other purposes.,D,2019-12-09,,,0,0,0,0,Congress,This resolution sets forth the rule for consideration of H.R. 729 (Tribal Coastal Resiliency Act).,14,2
247,HR5363,To reauthorize mandatory funding programs for historically Black colleges and universities and other minority-serving institutions and for other purposes.,FUTURE Act,D,2019-12-09,2019-12-19,,3,0,3,0,Taxation,Fostering Undergraduate Talent by Unlocking Resources for Education Act or the FUTURE Act   This bill permanently authorizes funding for minority-serving institutions of higher education and increases the authorization of appropriations for Pell Grants. This bill directs the Internal Revenue Service (IRS) upon the written request of the Department of Education (ED) to disclose to any authorized person tax return information to determine eligibility for recertifications for income-contingen...,15,1
248,HR729,To amend the Coastal Zone Management Act of 1972 to authorize grants to Indian Tribes to further achievement of Tribal coastal zone objectives and for other purposes.,Coastal and Great Lakes Communities Enhancement Act,D,2019-01-23,,,14,3,11,0,Public Lands and Natural Resources,Tribal Coastal Resiliency Act This bill authorizes the Department of Commerce to award grants to Indian tribes to further achievement of any of the following tribal coastal zone objectives:   protecting restoring or preserving areas in the zone that hold important ecological cultural or sacred significance for the tribes or traditional historic and esthetic values essential to the tribes; preparing and implementing a special area management plan and technical planning for important coa...,47,9
249,HRES758,Providing for consideration of the bill (H.R. 3) to establish a fair price negotiation program protect the Medicare program from excessive price increases and establish an out-of-pocket maximum for Medicare part D enrollees and for other purposes; providing for consideration of the bill (H.R. 5038) to amend the Immigration and Nationality Act to provide for terms and conditions for nonimmigrant workers performing agricultural labor or services and for other purposes; and providing for consideration of the conference report to accompany the bill (S. 1790) to authorize appropriations for fiscal year 2020 for military activities of the Department of Defense for military construction and for defense activities of the Department of Energy to prescribe military personnel strengths for such fiscal year and for other purposes.,Providing for consideration of the bill (H.R. 3) to establish a fair price negotiation program protect the Medicare program from excessive price increases and establish an out-of-pocket maximum for Medicare part D enrollees and for other purposes; prov,D,2019-12-10,,,0,0,0,0,Congress,This resolution sets forth the rule for consideration of H.R. 3 (Lower Drug Costs Now Act of 2019) H.R. 5038 (Farm Workforce Modernization Act of 2019) and S. 1790 (National Defense Authorization Act for Fiscal Year 2020). The chair of the Permanent Select Committee on Intelligence may insert in the Congressional Record by December 13 2019 such material as the chair may deem explanatory of intelligence authorization measures for FY2018-FY2020. It shall be in order at any time on the legis...,15,3
250,HR5038,To amend the Immigration and Nationality Act to provide for terms and conditions for nonimmigrant workers performing agricultural labor or services and for other purposes.,Farm Workforce Modernization Act of 2019,D,2019-11-12,,,62,25,37,0,Immigration,Farm Workforce Modernization Act of 2019 This bill contains provisions related to alien farmworkers including provisions establishing a certified agricultural worker (CAW) status and changing the H-2A temporary worker program.  The Department of Homeland Security (DHS) may grant CAW status to an applying alien who (1) performed at least 1035 hours of agricultural labor during the two-year period prior to November 12 2019 (2) on that date was inadmissible deportable or under a grant of d...,30,3
251,HR3,To establish a fair price negotiation program protect the Medicare program from excessive price increases and establish an out-of-pocket maximum for Medicare part D enrollees and for other purposes.,Elijah E. Cummings Lower Drug Costs Now Act,D,2019-09-19,,,106,0,106,0,Health,Elijah E. Cummings Lower Drug Costs Now Act This bill establishes several programs and requirements relating to the prices of prescription drugs health care coverage and costs and public health.  TITLE I--LOWERING PRICES THROUGH FAIR DRUG PRICE NEGOTIATION The bill requires the Department of Health and Human Services (HHS) to negotiate prices for certain drugs. (Under current law HHS may not negotiate the prices of covered drugs under the Medicare prescription drug benefit.) Specifically ...,60,7
252,HRES765,Providing for consideration of the Senate amendment to the bill (H.R. 1158) to authorize cyber incident response teams at the Department of Homeland Security and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 1865) to require the Secretary of the Treasury to mint a coin in commemoration of the opening of the National Law Enforcement Museum in the District of Columbia and for other purposes; and providing for the adoption of the resolution (H. Res. 761) permitting individuals to be admitted to the Hall of the House in order to obtain footage of the House in session for inclusion in the orientation film to be shown to visitors at the Capitol Visitor Center.,Providing for consideration of the Senate amendment to the bill (H.R. 1158) to authorize cyber incident response teams at the Department of Homeland Security and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 18,D,2019-12-16,,,0,0,0,0,Congress,This resolution sets forth the rule for consideration of the Senate amendment to (1) H.R. 1158 (DHS Cyber Hunt and Incident Response Teams Act of 2019) and (2) H.R. 1865 (National Law Enforcement Museum Commemorative Coin Act). The chair of the Committee on Appropriations may insert in the Congressional Record by December 17 2019 such material as the chair may deem explanatory of the Senate amendments and the motions specified in this resolution. The resolution also adopts H.Res. 761 (perm...,14,2
253,HR4183,To direct the Comptroller General of the United States to conduct a study on disability and pension benefits provided to members of the National Guard and members of reserve components of the Armed Forces by the Department of Veterans Affairs and for other purposes.,Identifying Barriers and Best Practices Study Act,D,2019-08-13,,,10,6,4,0,Armed Forces and National Security,Identifying Barriers and Best Practices Study Act This bill requires the Government Accountability Office to study and report on disability and pension benefits provided by the Department of Veterans Affairs to members of the National Guard and members of reserve components of the Armed Forces.,22,1
254,HR3530,To amend title 38 United States Code to direct the Secretary of Veterans Affairs to enforce the licensure requirement for medical providers of the Department of Veterans Affairs.,Improving Confidence in Veterans' Care Act,R,2019-06-27,,,22,20,2,0,Armed Forces and National Security,Improving Confidence in Veterans' Care Act This bill addresses licensure and employment requirements for medical providers of the Department of Veterans Affairs (VA). Specifically for VA medical provider positions that require a person to prescribe controlled substances the bill prohibits a person from being employed if their Drug Enforcement Administration (DEA) registration has been terminated revoked or surrendered and they have not received a waiver from the DEA. The bill also requir...,17,1
255,HR722,"To designate a mountain in the State of Utah as ""Miracle Mountain"".",Miracle Mountain Designation Act,R,2019-01-23,,,3,2,1,0,Public Lands and Natural Resources,Miracle Mountain Designation Act This bill designates a specified mountain near Elk Ridge City in Utah as Miracle Mountain.,19,1
256,HR2548,To modify eligibility requirements for certain hazard mitigation assistance programs and for other purposes.,Hazard Eligibility and Local Projects Act,D,2019-05-07,,,17,5,12,0,Emergency Management,Hazard Eligibility and Local Projects Act This bill expands eligibility under a hazard mitigation assistance program to receive such assistance for acquisition or relocation projects already in progress.,20,1
257,HR1865,To require the Secretary of the Treasury to mint a coin in commemoration of the opening of the National Law Enforcement Museum in the District of Columbia and for other purposes.,Further Consolidated Appropriations Act 2020,D,2019-03-25,2019-12-20,,304,126,178,0,Economics and Public Finance,Further Consolidated Appropriations Act 2020  This bill provides FY2020 appropriations for several federal departments and agencies.  It includes 8 of the 12 regular FY2020 appropriations bills:   the Departments of Labor Health and Human Services and Education and Related Agencies Appropriations Act 2020;   the Agriculture Rural Development Food and Drug Administration and Related Agencies Appropriations Act 2020;   the Energy and Water Development and Related Agencies Appropriation...,49,4
258,HR1158,To authorize cyber incident response teams at the Department of Homeland Security and for other purposes.,Consolidated Appropriations Act 2020,R,2019-02-13,2019-12-20,,4,2,2,0,Economics and Public Finance,Consolidated Appropriations Act 2020 This bill provides FY2020 appropriations for several federal departments and agencies.  It includes 4 of the 12 regular FY2020 appropriations bills:    the Department of Defense Appropriations Act 2020;   the Commerce Justice Science and Related Agencies Appropriations Act 2020;   the Financial Services and General Government Appropriations Act 2020; and   the Department of Homeland Security Appropriations Act 2020.  The departments and agencies fu...,50,3
259,HRES770,Disapproving the manner in which Chairman Adam B. Schiff of the Permanent Select Committee on Intelligence and Chairman Jerrold Lewis Nadler of the Committee on the Judiciary have conducted committee action during the impeachment inquiry of President Donald John Trump.,Disapproving the manner in which Chairman Adam B. Schiff of the Permanent Select Committee on Intelligence and Chairman Jerrold Lewis Nadler of the Committee on the Judiciary have conducted committee action during the impeachment inquiry of President Dona,R,2019-12-18,,,0,0,0,0,Congress,This resolution condemns (1) Chairman Schiff of the Permanent Select Committee on Intelligence for abuse of power and (2) the manner in which Chairman Nadler of the Committee on the Judiciary has failed to respond to the minority's request for an additional day of hearings to consider the impeachment of President Trump.,3,1
260,HRES767,Providing for consideration of the resolution (H. Res. 755) impeaching Donald John Trump President of the United States for high crimes and misdemeanors.,Providing for consideration of the resolution (H. Res. 755) impeaching Donald John Trump President of the United States for high crimes and misdemeanors.,D,2019-12-17,,,0,0,0,0,Congress,This resolution sets forth the rule for consideration of H.Res. 755 (impeaching the President for high crimes and misdemeanors).  The resolution (1) designates certain individuals to be admitted to the Hall of the House of Representatives during consideration of H.Res. 755; (2) after adoption of H.Res. 755 makes it in order to consider in the House a resolution appointing and authorizing managers for the impeachment trial if offered by the chair of the House Committee on the Judiciary; and...,12,2
261,HRES755,Impeaching Donald John Trump President of the United States for high crimes and misdemeanors.,Impeaching Donald John Trump President of the United States for high crimes and misdemeanors.,D,2019-12-10,,,0,0,0,0,Congress,This resolution impeaches President Donald J. Trump for high crimes and misdemeanors. The resolution sets forth two articles of impeachment of the President: (1) abuse of power by soliciting the interference of Ukraine in the 2020 U.S. presidential election and (2) obstruction of Congress by directing defiance of certain subpoenas issued by the House of Representatives.,23,4
262,HRES772,Providing for consideration of the bill (H.R. 5377) to amend the Internal Revenue Code of 1986 to modify the limitation on deduction of State and local taxes and for other purposes.,Providing for consideration of the bill (H.R. 5377) to amend the Internal Revenue Code of 1986 to modify the limitation on deduction of State and local taxes and for other purposes.,D,2019-12-19,,,0,0,0,0,Congress,This resolution sets forth the rule for consideration of H.R. 5377 (Restoring Tax Fairness for States and Localities Act).,10,2
263,HR5377,To amend the Internal Revenue Code of 1986 to modify the limitation on deduction of State and local taxes and for other purposes.,Restoring Tax Fairness for States and Localities Act,D,2019-12-10,,,52,1,51,0,Taxation,Restoring Tax Fairness for States and Localities Act  This bill increases the tax deduction for state and local taxes in 2019 to $20000 for persons filing a joint tax return if the adjusted gross income of the taxpayer does not exceed $100 million. It eliminates the current $10000 cap on the deduction in 2020 and 2021 except for taxpayers whose adjusted gross income exceeds $100 million. The bill increases the deduction for the expenses of elementary and secondary school teachers from $250 ...,18,2
264,HR5430,To implement the Agreement between the United States of America the United Mexican States and Canada attached as an Annex to the Protocol Replacing the North American Free Trade Agreement.,United States-Mexico-Canada Agreement Implementation Act,D,2019-12-13,2020-01-29,,1,1,0,0,Foreign Trade and International Finance,United States-Mexico-Canada Agreement Implementation Act This bill provides statutory authority for the trade agreement between the United States Mexico and Canada (USMCA) which replaces the North American Free Trade Agreement. Specifically the bill implements provisions that include labor and environment monitoring and enforcement de minimis levels for U.S. exports and cooperation among treaty members to prevent duty evasion. ,54,3
265,HRES779,Providing for consideration of the bill (H.R. 535) to require the Administrator of the Environmental Protection Agency to designate per- and polyfluoroalkyl substances as hazardous substances under the Comprehensive Environmental Response Compensation and Liability Act of 1980.,Providing for consideration of the bill (H.R. 535) to require the Administrator of the Environmental Protection Agency to designate per- and polyfluoroalkyl substances as hazardous substances under the Comprehensive Environmental Response Compensation a,D,2020-01-07,,,0,0,0,0,Congress,This resolution sets forth the rule for consideration of H.R. 535 (PFAS Action Act of 2019).,14,2
266,HR2881,To require the President to develop a strategy to ensure the security of next generation mobile telecommunications systems and infrastructure in the United States and to assist allies and strategic partners in maximizing the security of next generation mobile telecommunications systems infrastructure and software and for other purposes.,Secure 5G and Beyond Act of 2020,D,2019-05-21,,,27,11,16,0,"Science, Technology, Communications",Secure 5G and Beyond Act of 2020 This bill requires the President in consultation with relevant federal agencies to develop (1) a strategy to secure and protect U.S. fifth and future generations (5G) systems and infrastructure and (2) an implementation plan for the strategy. Such strategy shall (1) ensure the security of 5G wireless communications systems and infrastructure within the United States; (2) assist mutual defense treaty allies strategic partners and other countries in maximiz...,23,1
