,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
378,HR1561,To consolidate the foreign affairs agencies of the United States; to authorize appropriations for the Department of State and related agencies for fiscal years 1996 and 1997; to responsibly reduce the authorizations of appropriations for United States foreign assistance programs for fiscal years 1996 and 1997 and for other purposes.,Foreign Relations Revitalization Act of 1995,R,1995-05-03,,,0,0,0,0,International affairs,TABLE OF CONTENTS: Division A: Consolidation of Foreign Affairs Agencies Title I: General Provisions Title II: United States Arms Control and Disarmament Agency Title III: United States Information Agency Title IV: Agency for International Development Title V: Offices of Inspectors General Title VI: Transition Division B: Foreign Relations Authorizations Title X (sic): General Provisions Title XI: Authorization of Appropriations for Department of State and Certain International Affairs Functi...,94,5
379,HR535,To direct the Secretary of the Interior to convey the Corning National Fish Hatchery to the State of Arkansas.,Corning National Fish Hatchery Conveyance Act,D,1995-01-17,,,0,0,0,0,Fisheries,Corning National Fish Hatchery Conveyance Act - Directs the Secretary of the Interior to convey to the State of Arkansas without reimbursement the Corning National Fish Hatchery (popularly known as the William H. Donham State Fish Hatchery) near Corning Arkansas.,33,0
380,HRES156,Providing for further consideration of the bill (H.R. 1561) to consolidate the foreign affairs agencies of the United States; to authorize appropriations for the Department of State and related agencies for fiscal years 1996 and 1997; to responsibly reduce the authorizations of appropriations for United States foreign assistance programs for fiscal years 1996 and 1997 and for other purposes.,,R,1995-05-25,,,0,0,0,0,House of Representatives,Sets forth the rule for further consideration of H.R. 1561 (consolidating the foreign affairs agencies authorizing appropriations for the Department of State and reducing foreign assistance).,10,1
381,HRES164,Providing for consideration of the bill (H.R. 1530) to authorize appropriations for fiscal year 1996 for military activities of the Department of Defense to prescribe military personnel strengths for fiscal year 1996 and for other purposes.,,R,1995-06-08,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 1530 (authorizing appropriations for FY 1996 for the Department of Defense).,7,1
382,HR1530,To authorize appropriations for fiscal year 1996 for military activities of the Department of Defense to prescribe military personnel strengths for fiscal year 1996 and for other purposes.,National Defense Authorization Act for Fiscal Year 1996,R,1995-05-02,,,1,0,1,0,Armed forces and national security,TABLE OF CONTENTS: Title I: Procurement Subtitle A: Authorization of Appropriations Subtitle B: Army Programs Subtitle C: Navy Programs Subtitle D: Air Force Programs Subtitle E: Chemical Demilitarization Program Title II: Research Development Test and Evaluation Subtitle A: Authorization of Appropriations Subtitle B: Program Requirements Restrictions and Limitations Subtitle C: Ballistic Missile Defense Act of 1995 Subtitle D: Other Ballistic Missile Defense Provisions Subtitle E: Misce...,139,5
383,HRES167,Providing for consideration of the bill (H.R. 1817) making appropriations for military construction for the Department of Defense for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-06-15,,,0,0,0,0,House of Representatives,Sets forth the open rule for the consideration of H.R. 1817 (military construction appropriations).,8,1
384,HR1817,Making appropriations for military construction family housing and base realignment and closure for the Department of Defense for the fiscal year ending September 30 1996 and for other purposes.,Military Construction Appropriations Act 1996,R,1995-06-13,,,0,0,0,0,Armed forces and national security,Military Construction Appropriations Act 1996 - Appropriates funds for FY 1996 for military construction family housing and base realignment and closure functions administered by the Department of Defense (DOD) in specified amounts for: (1) military construction for the Army Navy and Air Force (including a rescission for the latter); (2) military construction DOD (including a transfer of funds and specified rescissions); (3) military construction for the Army and Air National Guards (in...,82,4
385,HRES168,Amending clause 4 of rule XIII of the Rules of the House to abolish the Consent Calendar and to establish in its place a Corrections Calendar.,,R,1995-06-16,,,51,47,4,0,House of Representatives,Amends rule XIII of the Rules of the House of Representatives to abolish the Consent Calendar and establish the Corrections Calendar. Sets forth procedures for consideration of bills on such Calendar on the second and fourth Tuesdays of each month. Requires a three-fifths vote to pass any bill called from such Calendar. Prohibits the sustaining of any point of order against or the rejection of such bill from causing it to be removed from the Union or House Calendar to which it was originally ...,8,1
386,HRES169,Providing for the consideration of the bill (H.R. 1854) making appropriations for the Legislative Branch for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-06-19,,,0,0,0,0,House of Representatives,Sets forth the modified closed rule for the consideration of H.R. 1854 (legislative branch appropriations).,10,1
387,HR1854,Making appropriations for the Legislative Branch for the fiscal year ending September 30 1996 and for other purposes.,Legislative Branch Appropriations Act 1996,R,1995-06-15,,,0,0,0,0,Appropriations,TABLE OF CONTENTS: Title I: Congressional Operations Title II: Other Agencies Title III: General Provisions Legislative Branch Appropriations Act 1996 - Title I: Congressional Operations - Congressional Operations Appropriations Act 1996 - Appropriates funds for FY 1996 for the Senate the House of Representatives and joint items between the House and the Senate. Prohibits the use of any funds appropriated for House Members' representational allowances including official mail to send uns...,125,3
388,HRES170,Providing for consideration of the bill (H.R. 1868) making appropriations for foreign operations export financing and related programs for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-06-20,,,0,0,0,0,House of Representatives,Sets forth the open rule for the consideration of H.R. 1868 foreign operations appropriations).,8,1
389,HR1868,Making appropriations for foreign operations export financing and related programs for the fiscal year ending September 30 1996 and for other purposes.,Foreign Operations Export Financing and Related Programs Appropriations Act 1996,R,1995-06-15,,,0,0,0,0,International affairs,TABLE OF CONTENTS: Title I: Export and Investment Assistance Title II: Bilateral Economic Assistance Title III: Military Assistance Title IV: Multilateral Economic Assistance Title V: General Provisions Title VI: Middle East Peace Facilitation Act of 1995 Foreign Operations Export Financing and Related Programs Appropriations Act 1996 - Title I: Export and Investment Assistance - Makes appropriations for FY 1996 for: (1) direct loans loan guarantees tied-aid grants insurance and admini...,260,4
390,HRES173,Providing for consideration of the joint resolution (H.J. Res. 79) proposing an amendment to the Constitution of the United States authorizing the Congress and the States to prohibit the physical desecration of the flag of the United States.,,R,1995-06-27,,,0,0,0,0,House of Representatives,Sets forth the closed rule for the consideration of H.J. Res. 79 (prohibiting the physical desecration of the flag of the United States).,8,1
391,HJRES79,Proposing an amendment to the Constitution of the United States authorizing the Congress and the States to prohibit the physical desecration of the flag of the United States.,,R,1995-03-21,,,281,209,72,0,Emblems,Constitutional Amendment - Declares that the Congress and the States shall have power to prohibit the physical desecration of the U.S. flag.,27,1
392,HRES175,Waiving points of order against the conference report to accompany the concurrent resolution (H. Con. Res. 67) setting forth the congressional budget for the United States Government for fiscal years 1996 1997 1998 1999 2000 2001 and 2002.,,R,1995-06-29,,,0,0,0,0,House of Representatives,Waives points of order against the consideration of the conference report on H. Con. Res. 67 (congressional budget).,13,1
393,HRES176,Providing for the consideration of the bill (H.R. 1944) making emergency supplemental appropriations for additional disaster assistance for anti-terrorism initiatives for assistance in the recovery from the tragedy that occurred at Oklahoma City and making rescissions for the fiscal year ending September 30 1995 and for other purposes.,,R,1995-06-29,,,0,0,0,0,House of Representatives,Sets forth the modified closed rule for the consideration of H.R. 1944 (emergency supplemental appropriations).,12,1
394,HR1944,Making emergency supplemental appropriations for additional disaster assistance for anti-terrorism initiatives for assistance in the recovery from the tragedy that occurred at Oklahoma City and making rescissions for the fiscal year ending September 30 1995 and for other purposes.,Emergency Supplemental Appropriations for Additional Disaster Assistance for Anti-terrorism Initiatives for Assistance in the Recovery from the Tragedy that Occurred at Oklahoma C,R,1995-06-28,,,0,0,0,0,Appropriations,TABLE OF CONTENTS: Title I: Supplementals and Rescissions Title II: General Provisions Title III: Emergency Supplemental Appropriations Emergency Supplemental Appropriations for Additional Disaster Assistance for Anti-terrorism Initiatives for Assistance in the Recovery from the Tragedy that Occurred at Oklahoma City and Rescissions Act 1995 - Title I: Supplementals and Rescissions - Makes FY 1995 additional supplemental appropriations to the Department of Agriculture for the Food Safety ...,26,2
395,HRES179,Providing for immediate consideration of a concurrent resolution providing for adjournment of the House and Senate for the Independence Day district work period.,,R,1995-06-29,,,0,0,0,0,House of Representatives,Makes it in order for the House to consider a concurrent resolution providing for adjournment of the House and Senate for the Independence Day district work period.,8,1
396,HRES183,Electing Representative Greg Laughlin of Texas to the Committee on Ways and Means.,,R,1995-07-10,,,0,0,0,0,House of Representatives,Elects Representative Greg Laughlin to the House Committee on Ways and Means.,19,1
397,HRES177,Providing for the further consideration in the Committee of the Whole of the bill (H.R. 1868) making appropriations for foreign operations export financing and related programs for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-06-29,,,0,0,0,0,House of Representatives,Sets forth the rule for the further consideration of H.R. 1868 (foreign operations appropriations).,12,1
398,HR1905,Making appropriations for energy and water development for the fiscal year ending September 30 1996 and for other purposes.,Energy and Water Development Appropriations Act 1996,R,1995-06-20,,,0,0,0,0,Water resources development,TABLE OF CONTENTS: Title I: Department of Defense-Civil Title II: Department of the Interior Title III: Department of Energy Title IV: Independent Agencies Title V: General Provisions Energy and Water Development Appropriations Act 1996 - Title I: Department of Defense-Civil - Makes appropriations for FY 1996 for: (1) authorized civil functions of the Department of the Army relating to rivers and harbors flood control beach erosion and related purposes; (2) expenses necessary for the coll...,129,3
399,HRES185,Providing for consideration of the bill (H.R. 1977) making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-07-11,,,0,0,0,0,House of Representatives,Sets forth the open rule for the consideration of H.R. 1977 (Department of the Interior and related agencies appropriations).,8,1
400,HRES187,Providing for the consideration of the bill (H.R. 1977) making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-07-13,,,0,0,0,0,House of Representatives,Sets forth the open rule for the consideration of H.R. 1977 (Department of the Interior and related agencies appropriations).,8,1
401,HR1977,Making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30 1996 and for other purposes.,Department of the Interior and Related Agencies Appropriations Act 1996,R,1995-06-30,,,0,0,0,0,Appropriations,TABLE OF CONTENTS: Title I: Department of the Interior Title II: Related Agencies Title III: General Provisions Department of the Interior and Related Agencies Appropriations Act 1996 - Title I: Department of the Interior - Makes appropriations for the FY 1996 operation of the Department of the Interior. Prohibits this Act's funds being spent by the National Park Service for activities in direct response to the United Nations Biodiversity Initiative in the United States. Authorizes the Natio...,241,5
402,HRES190,Providing for consideration of the bill (H.R. 2020) making appropriations for the Treasury Department the United States Postal Service the Executive Office of the President and certain Independent Agencies for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-07-17,,,0,0,0,0,House of Representatives,Sets forth the open rule for consideration of H.R. 2020 (FY 1996 appropriations for the Department of Treasury U.S. Postal Service Executive Office of the President and certain independent agencies).,8,0
403,HRES188,Providing for consideration of the bill (H.R. 1976) making appropriations for Agriculture Rural Development Food and Drug Administration and Related Agencies programs for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-07-13,,,0,0,0,0,House of Representatives,Sets forth the open rule for the consideration of H.R. 1976 (FY 1996 appropriations for Agriculture Rural Development Food and Drug Administration and Related Agencies programs).,9,0
404,HRES192,Providing for additional auditing by the House Inspector General.,,R,1995-07-18,,,1,0,1,0,House of Representatives,Authorizes the Inspector General of the House of Representatives to take steps to carry out by November 30 1995 any additional auditing required to ensure the completion of the audit of House financial and administrative operations authorized during the 104th Congress by H. Res. 6. Vests authority in the Committee on House Oversight to prescribe regulations and to authorize expenditures from the appropriate House accounts to ensure the final completion of such audit. Requires submission of...,6,1
405,HR2020,Making appropriations for the Treasury Department the United States Postal Service the Executive Office of the President and certain Independent Agencies for the fiscal year ending September 30 1996 and for other purposes.,Treasury Postal Service and General Government Appropriations Act 1996,R,1995-07-12,,,0,0,0,0,Appropriations,TABLE OF CONTENTS: Title I: Department of the Treasury Title II: Postal Service Title III: Executive Office of the President and Funds Appropriated to the President Title IV: Independent Agencies Title V: General Provisions Title VI: Governmentwide General Provisions Appropriations Act 1996 - Title I: Department of the Treasury - Treasury Department Appropriations Act 1996 - Makes appropriations to the Department of the Treasury and its related agencies for FY 1996. Sets forth provisions on...,145,3
406,HR1976,Making appropriations for Agriculture Rural Development Food and Drug Administration and Related Agencies programs for the fiscal year ending September 30 1996 and for other purposes.,Agriculture Rural Development Food and Drug Administration and Related Agencies Appropriations Act 1996,R,1995-06-30,,,0,0,0,0,Appropriations,TABLE OF CONTENTS: Title I: Agricultural Programs Title II: Conservation Programs Title III: Rural Economic and Community Development Programs Title IV: Domestic Food Programs Title V: Foreign Assistance and Related Programs Title VI: Related Agencies and Food and Drug Administration Title VII: General Provisions Agriculture Rural Development Food and Drug Administration and Related Agencies Appropriations Act 1996 - Title I: Agricultural Programs - Appropriates funds for FY 1996 for the ...,156,3
407,HR2058,Establishing United States policy toward China.,China Policy Act of 1995,R,1995-07-19,,,3,0,3,0,International affairs,China Policy Act of 1995 - Urges the President to undertake diplomatic initiatives to persuade China to: (1) immediately and unconditionally release Harry Wu from detention; (2) adhere to international standards regarding the nonproliferation of weapons of mass destruction by among other things halting the export of ballistic missile technology and the provision of other weapons of mass destruction assistance in violation of international standards to Iran Pakistan and other countries o...,12,1
408,HJRES96,Disapproving the extension of nondiscriminatory treatment (most-favored-nation treatment) to the products of the People's Republic of China.,,R,1995-06-16,,,41,17,24,0,Foreign trade and international finance,Disapproves the recommendation of the President to extend nondiscriminatory treatment (most-favored-nation treatment) to the products of China.,14,0
409,HRES194,Providing for the consideration of the bill (H.R. 2002) making appropriations for the Department of Transportation and related agencies for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-07-19,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 2002 (FY 1996 appropriations for the Department of Transportation and related agencies).,8,0
410,HR70,To permit exports of certain domestically produced crude oil and for other purposes.,,R,1995-01-04,,,77,53,24,0,Petroleum,Amends the Mineral Leasing Act to permit the export of Alaskan North Slope oil unless the President finds within five months after enactment of this Act that such exportation is not in the national interest. Sets forth mandatory considerations in evaluating whether such exportation is in the national interest including an environmental review and supply and employment impact analysis. Mandates that except in certain cases such oil be transported by U.S.-owned merchant marine vessels. Ret...,35,1
411,HR2002,Making appropriations for the Department of Transportation and related agencies for the fiscal year ending September 30 1996 and for other purposes.,Department of Transportation and Related Agencies Appropriations Act 1996,R,1995-07-11,,,0,0,0,0,Appropriations,TABLE OF CONTENTS: Title I: Department of Transportation Title II: Related Agencies Title III: General Provisions Title IV: Providing for the Adoption of Mandatory Standards and Procedures Governing the Actions of Arbitrators in the Arbitration of Labor Disputes Involving Transit Agencies Operating in the National Capital Area Department of Transportation and Related Agencies Appropriations Act 1996 - Title I: Department of Transportation - Makes appropriations for FY 1996 (with specified re...,135,4
412,HR1943,To amend the Federal Water Pollution Control Act to deem certain municipal wastewater treatment facilities discharging into ocean waters as the equivalent of secondary treatment facilities.,San Diego Coastal Corrections Act of 1995,R,1995-06-28,,,4,3,1,0,Environmental protection,San Diego Coastal Corrections Act of 1995 - Amends the Federal Water Pollution Control Act to deem a municipal wastewater treatment facility the equivalent of a secondary treatment facility if: (1) the facility uses chemically enhanced primary treatment; (2) the facility discharges the wastewater through an ocean outfall into an open marine environment more than four miles offshore into a depth greater than 300 feet; and (3) the facility's discharge complies with all local and State water qua...,17,0
413,S395,An Act to authorize and direct the Secretary of Energy to sell the Alaska Power Administration and to authorize the export of Alaska North Slope crude oil and for other purposes.,Alaska Power Administration Asset Sale and Termination Act,R,1995-02-13,,,3,2,1,0,Energy,TABLE OF CONTENTS: Title I: Alaska Power Administration Asset Sale and Termination Title II: Exports of Alaskan North Slope Oil Title III: Outer Continental Shelf Deep Water Royalty Relief Title IV: Miscellaneous Title I: Alaska Power Administration Asset Sale and Termination - Alaska Power Administration Asset Sale and Termination Act - Directs the Secretary of Energy to sell: (1) the Snettisham Hydroelectric Project to the Alaska Industrial Development and Export Authority (or its successor...,57,3
414,HR2076,Making appropriations for the Departments of Commerce Justice and State the Judiciary and related agencies for the fiscal year ending September 30 1996 and for other purposes.,Department of Commerce and Related Agencies Appropriations Act 1996,R,1995-07-19,,,0,0,0,0,Appropriations,TABLE OF CONTENTS: Title I: Department of Justice Title II: Department of Commerce and Related Agencies Title III: The Judiciary Title IV: Department of State and Related Agencies Title V: Related Agencies Title VI: General Provisions Title VII: Rescissions Title VIII: Prison Litigation Reform Departments of Commerce Justice and State the Judiciary and Related Agencies Appropriations Act 1996 - Title I: Department of Justice - Department of Justice Appropriations Act 1996 - Makes FY 199...,236,4
415,HRES201,Providing for consideration of the bill (H.R. 2099) making appropriations for the Departments of Veterans Affairs and Housing and Urban Development and for sundry independent agencies boards commissions corporations and offices for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-07-25,,,0,0,0,0,House of Representatives,Sets forth the open rule for the consideration of H.R. 2099 (Departments of Veterans Affairs and Housing and Urban Development and certain independent agencies and entities appropriations).,8,1
416,HR2099,Making appropriations for the Departments of Veterans Affairs and Housing and Urban Development and for sundry independent agencies boards commissions corporations and offices for fiscal year ending September 30 1996 and for other purposes.,Departments of Veterans Affairs and Housing and Urban Development and Independent Agencies Appropriations Act 1996,R,1995-07-21,,,0,0,0,0,Appropriations,TABLE OF CONTENTS: Title I: Department of Veterans Affairs Title II: Department of Housing and Urban Development Title III: Independent Agencies Title IV: Corporations Departments of Veterans Affairs and Housing and Urban Development and Independent Agencies Appropriations Act 1996 - Title I: Department of Veterans Affairs - Makes appropriations for FY 1996 to the Department of Veterans Affairs. Provides for the use of such appropriations. (Sec. 107) Directs the Secretary of Veterans Affair...,217,4
417,HRES205,Providing for the consideration of the bill (H.R. 2126) making appropriations for the Department of Defense for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-07-28,,,0,0,0,0,House of Representatives,Sets forth the open rule for the consideration of H.R. 2126 (Department of Defense appropriations).,8,1
418,S21,A bill to terminate the United States arms embargo applicable to the Government of Bosnia and Herzegovina.,Bosnia and Herzegovina Self-Defense Act of 1995,R,1995-01-04,,,18,15,3,0,International affairs,Bosnia and Herzegovina Self-Defense Act of 1995 - Directs the President to terminate the U.S. arms embargo of the Government of Bosnia and Herzegovina following: (1) receipt by the United States of a request from the Government of Bosnia and Herzegovina for termination of such embargo and their submission of a request to the United Nations Security Council for the departure of UNPROFOR from Bosnia and Herzegovina; or (2) a decision by the Council or decisions by countries contributing forces...,36,2
419,HRES208,Providing for consideration of the bill (H.R. 2127) making appropriations for the Departments of Labor Health and Human Services and Education and related agencies for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-08-01,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 2127 (Departments of Labor Health and Human Services and Education appropriations).,9,1
420,HR2127,Making appropriations for the Departments of Labor Health and Human Services and Education and related agencies for the fiscal year ending September 30 1996 and for other purposes.,Departments of Labor Health and Human Services and Education and Related Agencies Appropriations Act 1996,R,1995-07-27,,,0,0,0,0,Appropriations,TABLE OF CONTENTS: Title I: Department of Labor Title II: Department of Health and Human Services Title III: Department of Education Title IV: Related Agencies Title V: General Provisions Departments of Labor Health and Human Services and Education and Related Agencies Appropriations Act 1996 - Title I: Department of Labor - Department of Labor Appropriations Act 1996 - Makes appropriations for FY 1996 for agencies within the Department of Labor. Rescinds unobligated advances to the Empl...,86,1
421,HRES207,Providing for the consideration of the bill (H.R. 1555) to promote competition and reduce regulation in order to secure lower prices and higher quality services for American telecommunications consumers and encourage the rapid deployment of new telecommunications technologies.,,R,1995-08-01,,,0,0,0,0,House of Representatives,Sets forth the modified closed rule for the consideration of H.R. 1555 and S. 652 (telecommunications competition and technologies).,8,1
422,HR1555,To promote competition and reduce regulation in order to secure lower prices and higher quality services for American telecommunications consumers and encourage the rapid deployment of new telecommunications technologies.,Communications Act of 1995,R,1995-05-03,,,26,17,9,0,Government operations and politics,TABLE OF CONTENTS: Title I: Development of Competitive Telecommunications Markets Title II: Cable Communications Competitiveness Title III: Broadcast Communications Competitiveness Title IV: Effect on Other Laws Title V: Definitions Title VI: Small Business Complaint Procedure Communications Act of 1995 - Title I: Development of Competitive Telecommunications Markets - Amends the Communications Act of 1934 (the Act) to provide that the duty of a common carrier includes the duty to interconnec...,49,1
423,HRES206,Waiving points of order against the conference report to accompany the bill (H.R. 1854) making appropriations for the Legislative Branch for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-08-01,,,0,0,0,0,House of Representatives,Waives points of order against the consideration of the conference report to accompany H.R. 1854 (legislative branch appropriations).,8,0
424,HR2126,Making appropriations for the Department of Defense for the fiscal year ending September 30 1996 and for other purposes.,Department of Defense Appropriations Act 1996,R,1995-07-27,,,0,0,0,0,Armed forces and national security,TABLE OF CONTENTS: Title I: Military Personnel Title II: Operation and Maintenance Title III: Procurement Title IV: Research Development Test and Evaluation Title V: Revolving and Management Funds Title VI: Other Department of Defense Programs Title VII: Related Agencies Title VIII: General Provisions Department of Defense Appropriations Act 1996 - Title I: Military Personnel - Appropriates funds for FY 1996 for active-duty and reserve personnel in the Army Navy Marine Corps and Air For...,115,3
425,HJRES102,Disapproving the recommendations of the Defense Base Closure and Realignment Commission.,,D,1995-07-18,,,3,2,1,0,Armed forces and national security,Disapproves the recommendations of the Defense Base Closure and Realignment Commission as submitted by the President on July 13 1995.,9,1
426,HR1594,To place restrictions on the promotion by the Department of Labor and other Federal agencies and instrumentalities of economically targeted investments in connection with employee benefit plans.,,R,1995-05-09,,,105,105,0,0,Labor and employment,Expresses the sense of the Congress that it is inappropriate for the Department of Labor (DOL) as the principal enforcer of fiduciary standards in connection with employee pension benefit plans and employee welfare plans as defined under the Employee Retirement Income Security Act of 1974 (ERISA) to take any action to promote or otherwise encourage economically targeted investments. Requires that ERISA provisions be interpreted and enforced without regard to a specified DOL interpretive bu...,28,1
427,HR2150,To amend the Small Business Act and the Small Business Investment Act of 1958 to reduce the cost to the Federal Government of guaranteeing certain loans and debentures and for other purposes.,Small Business Credit Efficiency Act of 1995,R,1995-08-01,,,0,0,0,0,Small business,Small Business Credit Efficiency Act of 1995 - Amends the Small Business Act to increase from four to five tenths of one percent of the outstanding principal balance of a loan guaranteed by the Small Business Administration (SBA) the amount which may be charged as a fee for loan guarantees sold on the secondary market. Decreases the level of participation by the SBA in the guarantee of general business loans made to qualified small businesses to: (1) 80 percent of the balance of the financi...,13,1
428,HR1655,To authorize appropriations for fiscal year 1996 for intelligence and intelligence-related activities of the United States Government the Community Management Account and the Central Intelligence Agency Retirement and Disability System and for other purposes.,Intelligence Authorization Act for Fiscal Year 1996,R,1995-05-17,,,0,0,0,0,Armed forces and national security,TABLE OF CONTENTS: Title I: Intelligence Activities Title II: Central Intelligence Agency Retirement and Disability System Title III: General Provisions Title IV: Central Intelligence Agency Title V: Department of Defense Intelligence Activities Title VI: Federal Bureau of Investigation Title VII: Technical Amendments Intelligence Authorization Act for Fiscal Year 1996 - Title I: Intelligence Activities - Authorizes appropriations for FY 1996 for the conduct of the intelligence and intelligen...,61,0
429,HR1162,To establish a Deficit Reduction Trust Fund and provide for the downward adjustment of discretionary spending limits in appropriation bills.,Deficit Reduction Lock-box Act of 1995,R,1995-03-08,,,81,57,24,0,Federal budgets,Deficit Reduction Lock-box Act of 1995 - Amends the Congressional Budget Act of 1974 to require the Director of the Congressional Budget Office to maintain a Deficit Reduction Lock-box Ledger which shall be divided into entries corresponding to the subcommittees of the Committees on Appropriations. Requires each entry to consist of three parts: (1) the House Lock-box Balance; (2) the Senate Lock-box Balance; and (3) the Joint House-Senate Lock-box Balance. Requires the Director of the Congres...,24,1
430,HRES219,Providing for the consideration of the bill (H.R. 1670) to revise and streamline the acquisition laws of the Federal Government to reorganize the mechanisms for resolving Federal procurement disputes and for other purposes.,,R,1995-09-12,,,0,0,0,0,House of Representatives,Sets forth the open rule for the consideration of H.R. 1670 (Federal procurement).,7,1
431,HR1670,To revise and streamline the acquisition laws of the Federal Government to reorganize the mechanisms for resolving Federal procurement disputes and for other purposes.,Federal Acquisition Reform Act of 1995,R,1995-05-18,,,16,15,1,0,Government operations and politics,TABLE OF CONTENTS: Title I: Competition Title II: Commercial Items Title III: Additional Reform Provisions Title IV: Streamlining of Dispute Resolution Subtitle A: General Provisions Subtitle B: Establishment of Civilian and Defense Boards of Contract Appeals Subtitle C: Functions of Defense and Civilian Boards of Contract Appeals Subtitle D: Repeal of Other Statutes Authorizing Administrative Protests Subtitle E: Transfers and Transitional Savings and Conforming Provisions Subtitle F: Effe...,34,1
432,HRES222,Providing for the consideration of the bill (H.R. 1617) to consolidate and reform workforce development and literacy programs and for other purposes.,,R,1995-09-18,,,0,0,0,0,House of Representatives,Sets forth the open rule for the consideration of H.R. 1617 (workforce development and literacy programs).,8,1
433,HR402,To amend the Alaska Native Claims Settlement Act and for other purposes.,Hawaiian Home Lands Recovery Act,R,1995-01-04,,,0,0,0,0,Native Americans,TABLE OF CONTENTS: Title I: Alaska Native Claims Settlement Title II: Hawaiian Home Lands Title I: Alaska Native Claims Settlement - Ratifies certain land conveyances by Cook Inlet Region Inc. to the Montana Creek Native Association Inc. and to the Caswell Native Association Inc. (Sec. 102) Amends the Alaska Native Claims Settlement Act (Act) with respect to requirements administration and revenues of mining claims patented to a Regional Corporation. (Sec. 103) Directs the Secretary of...,34,1
434,HR1091,To improve the National Park System in the Commonwealth of Virginia.,Shenandoah Valley Battlefields Partnership Act of 1995,R,1995-03-01,,,6,4,2,0,Parks,TABLE OF CONTENTS: Title I: Richmond National Battlefield Park Title II: Shenandoah National Park Title III: Shenandoah Valley National Battlefields Title I: Richmond National Battlefield Park - Amends Federal law to revise the boundaries of the Richmond National Battlefield Park Virginia. Authorizes the Secretary of the Interior to acquire lands within the Park's boundary. Permits the acquisition of privately owned lands only with the owner's consent. (Sec. 104) Requires the Secretary to: (...,27,1
435,HR260,To provide for the development of a plan and a management review of the National Park System and to reform the process by which areas are considered for addition to the National Park System and for other purposes.,National Park System Reform Act of 1995,R,1995-01-04,,,8,7,1,0,Parks,TABLE OF CONTENTS: Title I: National Park System Plan Title II: New Area Establishment National Park System Reform Act of 1995 - Title I: National Park System Plan - Requires the Secretary of the Interior acting through the Director of the National Park Service (NPS) to prepare and submit to the House Committee on Resources and the Senate Committee on Energy and Natural Resources a National Park System Plan to guide the direction of the System into the next century. Provides that the Plan s...,18,1
436,HR1296,To provide for the Administration of certain Presidio properties at minimal cost to the Federal taxpayer.,Corinth Mississippi Battlefield Act,D,1995-03-22,,,6,5,1,0,Recreation,TABLE OF CONTENTS: Title I: The Presidio of San Francisco Title II: Boundary Adjustments and Conveyances Title III: Exchanges Title IV: Rivers and Trails Title V: Historic Areas and Civil Rights Title VI: Civil and Revolutionary War Sites Title VII: Fees Title VIII: Miscellaneous Administrative and Management Provisions Title IX: Heritage Areas Title X: Miscellaneous Subtitle A: Tallgrass Prairie National Preserve Subtitle B: Sterling Forest Subtitle C: Additional Provisions Title XI: Califor...,68,1
437,HR558,To grant the consent of the Congress to the Texas Low-Level Radioactive Waste Disposal Compact.,Texas Low-Level Radioactive Waste Disposal Compact Consent Act,R,1995-01-18,,,10,4,6,0,Interstate compacts,Texas Low-Level Radioactive Waste Disposal Compact Consent Act - Grants the consent of the Congress to the Texas Low-Level Radioactive Waste Disposal Compact entered into by the States of Maine Texas and Vermont.,18,1
438,HR1617,An Act to consolidate Federal employment training vocational education and adult education programs and create integrated statewide workforce development systems and for other purposes.,Workforce Development Act of 1995,R,1995-05-11,,,36,36,0,0,Labor and employment,TABLE OF CONTENTS: Title I: Statewide Work Force and Career Development Systems Subtitle A: State and Local Provisions Subtitle B: Allocation Subtitle C: Use of Funds Subtitle D: National Activities Subtitle E: Transition Provisions Subtitle F: General Provisions Title II: Workforce and Career Development-Related Activities Subtitle A: Amendments to the Wagner-Peyser Act Subtitle B: Amendments to the Rehabilitation Act of 1973 Subtitle C: Job Corps Subtitle D: Amendments to the National Liter...,44,2
439,HRES224,Providing for consideration of the bill (H.R. 2274) to amend title 23 United States Code to designate the National Highway System and for other purposes.,,R,1995-09-19,,,0,0,0,0,House of Representatives,Sets forth the open rule for the consideration of H.R. 2274 (designating the National Highway System).,8,1
